Beyonc%C3%A9,Lady+Gaga,Lana+Del+Rey,Amy+Winehouse,Ariana+Grande,Lu%C3%ADsa+Sonza,Rihanna,Nicki+Minaj,Anitta,Pabllo+Vittar,Mar%C3%ADlia+Mendon%C3%A7a,Megan+Thee+Stallion,Britney+Spears,Gloria+Groove,JAY-Z,Sam+Smith,Azealia+Banks,Bruno+Mars,Evanescence,Adele,Katy+Perry,Camilo,Taylor+Swift,Shakira,Marisa+Monte,Tini,Danna+Paola,Los+%C3%81ngeles+Azules,Doja+Cat,Jesse+&+Joy,Jorge+&+Mateus,Ventino,Sebastian+Yatra,Alessia+Cara,Cali+&+El+Dandee,Carly+Rae+Jepsen,RBD,Anavit%C3%B3ria,Kylie+Minogue,Demi+Lovato,Carrie+Underwood,Epica,Angra,Halestorm,Kacey+Musgraves,Miranda+Lambert,Maroon+5,Alice+in+Chains,Linkin+Park,System+of+a+Down,Cassadee+Pope,Little+Big+Town,Amaranthe,The+Band+Perry,Stone+Sour,Incubus,Red+Hot+Chili+Peppers,Kelly+Clarkson,Slipknot,The+Weeknd,Billie+Eilish,Miley+Cyrus,Lorde,Arcade+Fire,Troye+Sivan,Dua+Lipa,Florence+%252B+the+Machine,Madonna,J%C3%A3o,Tame+Impala,twenty+one+pilots,Selena+Gomez,Ellie+Goulding,Zara+Larsson,Sabrina+Carpenter,Tove+Lo,Years+&+Years,Sofia+Carson,Little+Mix,Foster+the+People,Muse,Keane,Lifehouse,Coldplay,The+Killers,James+Blunt,The+Fray,Two+Door+Cinema+Club,Imagine+Dragons,Mumford+&+Sons,3+Doors+Down,Tom+Odell,Oasis,Arctic+Monkeys,Laura+Pausini,Phillip+Phillips,Damien+Rice,C%C3%A9line+Dion,Black+Eyed+Peas,Glee+Cast,Drake,Keyshia+Cole,Aaliyah,The+Script,Alicia+Keys,Grupo+Revela%C3%A7%C3%A3o,Raphaela+Santos,Calcinha+Preta,P%C3%A9ricles,Banda+Calypso,Ra%C3%A7a+Negra,Wanessa,ROSAL%C3%8DA,Camila+Cabello,Justin+Timberlake,Ke$ha,Iggy+Azalea,Adam+Lambert,Dulce+Mar%C3%ADa,Fifth+Harmony,One+Direction,Paramore,(G)I-DLE,Mariah+Carey,Foo+Fighters,Rita+Lee,Jessie+James,P!nk,Lily+Allen,Tinashe,Sheryl+Crow,Young+the+Giant,Christina+Aguilera,Alanis+Morissette,M.I.A.,Kali+Uchis,SZA,St.+Vincent,Sky+Ferreira,Fiona+Apple,Charli+XCX,Mitski,Kate+Bush,Weyes+Blood,Angel+Olsen,Beach+House,Bj%C3%B6rk,Becky+Hill,Avril+Lavigne,Anne-Marie,Inna,MC+Carol,Alok,David+Guetta,Bebe+Rexha,Roxette,Alan+Walker,Metallica,Bad+Bunny,Queen,Wesley+Safad%C3%A3o,Pink+Floyd,Travi$+Scott,The+Beatles,blink-182,Liam+Gallagher,Pearl+Jam,aespa,Harry+Styles,Ava+Max,Jake+Bugg,5+Seconds+of+Summer,Justin+Bieber,Panic!+at+the+Disco,Zayn,PRETTYMUCH,Ed+Sheeran,Emblem3,Ti%C3%AA,zimbra,Ivete+Sangalo,Sandy,Fergie,Clarice+Falc%C3%A3o,Z%C3%A9+Neto+&+Cristiano,Joelma,Marina,Justin+Hurwitz,Hans+Zimmer,Kendrick+Lamar,Alexandre+Desplat,Ramin+Djawadi,Nicholas+Britell,Michael+Giacchino,The+1975,Chris+Brown,TLC,Kehlani,Frank+Ocean,Kanye+West,Halsey,J.+Cole,Janelle+Mon%C3%A1e,BROCKHAMPTON,Fletcher,Bring+Me+the+Horizon,The+Neighbourhood,%ED%83%9C%EC%97%B0,LOO%CE%A0%CE%94,%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80,TWICE,Red+Velvet,M%C3%98,Foxes,HAIM,The+Kooks,BLACKPINK,blackbear,The+Vamps,Fall+Out+Boy,Calvin+Harris,Jessie+J,OneRepublic,James+Arthur,Jason+Der%C3%BClo,Meghan+Trainor,Selena+Gomez+&+the+Scene,Sheppard,Fernanda+Brum,Bridgit+Mendler,Owl+City,Charlie+Puth,Pentatonix,Lea+Michele,Marina+&+the+Diamonds,Melanie+Martinez,Natalia+Kills,IAMX,The+Pretty+Reckless,30+Seconds+to+Mars,My+Chemical+Romance,Breaking+Benjamin,Maria+Beth%C3%A2nia,Cazuza,Legi%C3%A3o+Urbana,Belo,Placebo,Nirvana,Bastille,Anah%C3%AD,Major+Lazer,LUDMILLA,Shawn+Mendes,Priscilla+Alc%C3%A2ntara,Tiago+Iorc,Chay+Suede,Echosmith,James+Bay,Ryan+Tedder,Cher+Lloyd,P.O.D.,Killswitch+Engage,Deftones,Papa+Roach,A+Day+to+Remember,Angels+&+Airwaves,36+Crazyfists,Lamb+of+God,As+I+Lay+Dying,Parkway+Drive,Korn,All+That+Remains,Limp+Bizkit,Rise+Against,Underoath,The+Word+Alive,August+Burns+Red,Sepultura,Raimundos,Los+Hermanos,The+Smiths,Queens+of+the+Stone+Age,Pantera,Ratos+De+Por%C3%A3o,Soulfly,Joy+Division,Matanza,Eagles+of+Death+Metal,Anthrax,Maglore,Engenheiros+Do+Hawaii,Charlie+Brown+Jr.,BTOB,4minute,%ED%98%84%EC%95%84,Willow,Son+Lux,%EB%A0%88%EB%93%9C%EB%B2%A8%EB%B2%B3,%EB%A7%88%EB%A7%88%EB%AC%B4,Tkay+Maidza,Aurora,Hailee+Steinfeld,Birdy,Tokio+Hotel,Sleeping+With+Sirens,PVRIS,Hilary+Duff,Manu+Gavassi,Nick+Jonas,Colbie+Caillat,Jonas+Brothers,Tori+Kelly,Luan+Santana,Sia,The+Maine,Kitten,iamamiwhoami,BANKS,Hurts,Paloma+Faith,Lykke+Li,Belinda,BTS,f(x),EXO,%EC%84%B8%EB%B8%90%ED%8B%B4,MAMAMOO,Gabrielle+Aplin,Bigbang,2NE1,%EB%B0%A9%ED%83%84%EC%86%8C%EB%85%84%EB%8B%A8,Catfish+and+the+Bottlemen,McFly,All+Time+Low,Simple+Plan,Good+Charlotte,Cheryl,Neon+Jungle,Myl%C3%A8ne+Farmer,Patricia+Kaas,Helena+Paparizou,No+Doubt,Bertine+Zetlitz,Ruslana,Dido,Scissor+Sisters,Z%D0%B5%D0%BC%D1%84%D0%B8%D1%80%D0%B0,Bon+Iver,Ben+Howard,John+Mayer,Portugal.+The+Man,The+xx,Men+I+Trust,Spice+Girls,Girls+Aloud,RuPaul,The+Saturdays,%EC%97%AC%EC%9E%90%EC%B9%9C%EA%B5%AC,Lindsay+Lohan,Cher,Jesse+McCartney,Delta+Goodrem,Ashlee+Simpson,Jessica+Simpson,Jennifer+Lopez,Eric+Saade,Shania+Twain,Skye+Sweetnam,Three+Days+Grace,Nightwish,Kerli,Within+Temptation,A*Teens,Marilyn+Manson,Lillix,B.A.P,%E5%B0%91%E5%A5%B3%E6%99%82%E4%BB%A3,Zebrahead,Girl%27s+Day,SHINee,Sum+41,EXO-K,Ashley+Tisdale,The+Offspring,M.+Pokora,Marc+Anthony,Danny+Romero,Kany+Garc%C3%ADa,Alejandro+Fern%C3%A1ndez,Sin+Bandera,Vanessa+Hudgens,Eros+Ramazzotti,HA-ASH,Alejandro+Sanz,Ana+Carolina,Michael+Jackson,Green+Day,Theme,Die+100.000+Mark+Show,Britt+Nicole,Sugababes,Miranda+Cosgrove,Monrose,Anastacia,Timbaland,Nelly+Furtado,HELLO+VENUS,Block+B,DJ+Boonie,Flo+Rida,will.i.am,Robin,Big+Bang,MGMT,Banda+do+Mar,Agridoce,Pollo,Niall+Horan,Claudia+Leitte,Rouge,Nine+Inch+Nails,David+Bowie,Swans,RYTHEM,Wonder+Girls,PJ+Harvey,%E6%A4%8E%E5%90%8D%E6%9E%97%E6%AA%8E,Sadie,Asking+Alexandria,Smosh,DaizyStripper,Tom+Felton,Pierce+the+Veil,DIR+EN+GREY,Draco+and+the+Malfoys,Versailles,Screw,Eminem,Of+Mice+&+Men,the+GazettE,Azis,Nicole+Scherzinger,Leona+Lewis,Novos+Baianos,Marcelo+Camelo,Nando+Reis,The+Strokes,Vanguart,Led+Zeppelin,C%C3%ADcero,Noel+Gallagher%27s+High+Flying+Birds,Mallu+Magalh%C3%A3es,Chico+Buarque,Apanhador+S%C3%B3,Little+Joy,Pitty,Gaby+Amarantos,Caetano+Veloso,AC%2FDC,Emicida,Guns+N%27+Roses,The+Rolling+Stones,Johnny+Hooker,Scalene,Bob+Marley,Os+Mutantes,Banda+U%C3%B3,A+Rocket+to+the+Moon,Ne-Yo,Sara+Bareilles,Michelle+Branch,Garbage,Regina+Spektor,Vanessa+Carlton,Kimbra,Lady+Antebellum,Boyce+Avenue,NX+Zero,Christina+Perri,Renato+Vianna,David+Cook,He+Is+We,Daughtry,Melanie+C,DJ+Khaled,Grimes,The+National,DUDA+BEAT,Jaloo,Allie+X,D%C3%A9cum,Sexy+Zebras,Eels,Ramones,Blue+Fetish,El+Giro+de+la+Sierpe,L%C3%A4%C3%A4z+Rockit,A+Nossa+Turma,Adrian+Belew,Amaia+Montero,Baby+Boomers,Berri+Txarrak,Black+Cold+Bottles,Black+Pistol+Fire,Black+Rebel+Motorcycle+Club,Charming+Liars,Dan+Auerbach,Dead+Heavens,Shygirl,Bladee,Yung+Lean,Sophie,Kim+Petras,FKA+twigs,Slayyyter,Brooke+Candy,Hannah+Diamond,Cardi+B,Becky+G,Karol+G,Migos,Zella+Day,Seafret,Kings+of+Leon,Of+Monsters+and+Men,Silva,Broods,Milky+Chance,Radiohead,Soda+Stereo,Editors,Above+&+Beyond,Alina+Baraz,Audioslave,Rina+Sawayama,ionnalee,Hana,Amado+Batista,Sophia+Abrah%C3%A3o,Sandy+e+Junior,Jullie,Christopher+von+Uckermann,Larissa+Manoela,Gusttavo+Lima,Lexa,Laura+Marano,Zez%C3%A9+Di+Camargo+&+Luciano,Zedd,Fresno,Machine+Gun+Kelly,Jade+Baraldo,Jorja+Smith,Jack+Johnson,Jaden+Smith,The+Black+Keys,M%C3%A5neskin,Masego,Bhad+Bhabie,Jaira+Burns,Emily+Vaughn,Bazzi,Post+Malone,Skylar+Grey,Neon+Hitch,White+Lies,CHVRCHES,MS+MR,Daughter,Ferrugem,Lagum,Z%C3%A9+Neto++Cristiano,The+Chainsmokers,Matu%C3%AA,Ella+Mai,Khalid,Vintage+Culture,Djavan,Marina+Sena,IZA,Urias,C%C5%93ur+de+Pirate,a-ha,Lucy+Rose,Elton+John,The+Hundred+in+the+Hands,Metric,Austra,James+Blake,Woodkid,Gazelle+Twin,Sleigh+Bells,Vince+Staples,XXYYXX,Lia+Clark,MONSTA+X,Jessie+Ware,Sufjan+Stevens,Iron+&+Wine,Sabrina+Claudio,Talos,Blanco+White,TOPS,The+Vaccines,Arnaldo+Antunes,FIDLAR,Caroline+Polachek,Vampire+Weekend,Gal+Costa,B%C3%A1rbara+Eug%C3%AAnia,Alex+Winston,Tokyo+Police+Club,The+Jesus+and+Mary+Chain,Yeah+Yeah+Yeahs,Kaiser+Chiefs,Castello+Branco,Olly+Murs,Take+That,Purity+Ring,Franz+Ferdinand,Gotye,Angus+&+Julia+Stone,Alabama+Shakes,White+Rabbits,Lou+Reed,Bruce+Springsteen,Amadou+&+Mariam,The+White+Stripes,Luka+Bloom,The+Shins,Bob+Dylan,Andrew+Bird,Steve+Earle,U2,Will+Champlin,Mondo+Man,DJ+Sugar+Rush,Galinha+Pintadinha,Mundo+Bita,Olivia+Rodrigo,DJ+Mel,ClockedOutBoyz,user_id
,,,,0.15763546798029557,,0.19039408866995072,,,,,,,,,,,,,,0.20443349753694579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17635467980295566,,0.17635467980295566,,,,,,,,,,,,0.1669950738916256,,1.0,,,,,0.14359605911330048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29802955665024633,,,,,,,,,,,,,,,,,,,,,,,,,,0.13891625615763548,,,,,,,,0.9157635467980295,,,,,,,,,,,,,0.2605911330049261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18103448275862066,,,,,,,,,,,,,,,,,,,,,,,,,0.14359605911330048,,,,,,,,0.14359605911330048,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17635467980295566,0.1623152709359606,0.15295566502463054,0.1482758620689655,0.13891625615763548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6797
0.21700613011666997,,,,0.33676586909234724,,,,,,,,,,,,,,,,0.43717619141783665,,0.9089825983784853,,,,,,,,,,,,,,,,,0.5062141585920507,,,,,,,0.13153055171050032,,,,,,,,,,,,,,,0.5017055566541427,0.14552600355942258,,,,,,,,,,0.1722018983587107,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4713664227803045,,,,,,,,,,,,,,,,,0.13866917144552104,,,1.0,,,,,,,,,,,,,,,,,,,,,0.16421791576033223,,,,,,,,0.3393019576824204,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34719201107375913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1341605695076132,,,,,,,,,0.18995451848922285,,,0.17548942060510186,,,,,,,,,,,,,,,,0.18187660668380462,,,,,,,,,,0.3083053193593039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6798
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32080258302583026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20161439114391144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31963407134071337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5901445264452645,0.5796279212792128,0.4870233702337023,0.4846863468634686,0.35790282902829024,0.33979089790897904,0.30824108241082404,0.30064575645756453,0.29100553505535054,0.26821955719557194,0.25039975399754,0.2448493234932349,0.24251230012300123,0.22089483394833948,0.2191420664206642,0.20804120541205412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6799
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21940728196443693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30097375105842505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44673158340389496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39203217612193053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25142252328535136,,,,,,,,,,1.0,0.6219305673158341,0.4216342082980524,0.41632514817950883,0.3584081287044877,0.3582472480948349,0.2967908552074513,0.2692802709568162,0.26364944961896697,0.2480440304826418,0.24353937341236243,0.2425740897544454,0.232116850127011,0.2255207451312447,0.222303132938188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6800
,,0.0955748552522746,,,,0.09793217535153019,0.22391783843396745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12360077198786876,,,,,,,0.20623793768955057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10382547559966915,,,,,,,,,0.11548111386821064,,,,,,0.24709815274331404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15136476426799006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.24408602150537634,0.19314171491590848,0.19157016818307138,0.15490074441687346,0.13276812792941825,0.1318513923352633,0.11679073614557485,0.11535015164047421,0.10421836228287841,0.09347945960849187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6801
0.23927523474178403,,,,0.24624413145539908,,0.1380868544600939,,,,,,,,,,,,,,,,0.19969190140845072,,,,,,,,,,,,,,,,,0.34074237089201875,,,,,,,,,,,,,,,,,,,,,,0.1932805164319249,,,,,,,,,0.12303403755868544,0.1977406103286385,,,,,,,0.5470217136150234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2668720657276995,0.5113409624413146,0.20777582159624414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.11522887323943662,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24931044600938967,,,,,,,,,,,,,,,,,,,0.2629694835680751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12331279342723005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26993838028169015,0.15536971830985916,0.12860915492957747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6802
,,,,0.16925589321215562,,,,,,,,0.09310210167566033,,,,,,,,0.15691209883555807,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08760472877023573,0.11667672536211303,,,0.1378567878443624,,,,,,0.38412560352172676,,,,,,,0.08477172678216416,,,,,,,,,,0.09846456972451008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11778969042885544,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09539548423743255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11927364385117864,,,,,0.17229125248508947,,,,,,,,,,,,,,,,,,,,,0.21748437943765975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21235799488781593,0.16810920193126955,0.11016756603237718,0.09880183186594718,0.08446819085487078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6803
,,0.3413826679649464,,0.36481661798117493,,,,,,,,,,,0.34662447257383966,,,,,,,1.0,,,,,,,,,,,,,,,,,0.2794060370009737,,,,,,,,,,,,,,,,,,,,,0.17857838364167478,,0.18474521259331383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7141674780915287,0.4363518338201882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5189873417721519,,,,,,,,,,,,,,,,,,0.7647354754949692,,,,,,0.6836416747809153,,,,0.41630963972736124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183820188250568,0.19029535864978903,,,,,0.23993833171048362,,,0.22575462512171374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23284647841609868,0.28834793898085037,0.23962999026290166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6804
,,0.21204013377926423,,,,,,,,,,,,,,,,,,,,0.729933110367893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2311036789297659,,,,,0.1262541806020067,1.0,,0.25652173913043474,,,,,,,,,,,,,,,0.262876254180602,,,,,,,,,,,,,,,,,,,,,,,,,,0.5520066889632107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2342809364548495,,,0.4503344481605351,,,,,,,,,,,,,,,,,,0.8824414715719063,,,,,,0.6123745819397994,,,,,,0.4280936454849498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47257525083612034,,,,0.15167224080267558,,,,,,,,,0.901505016722408,,0.18026755852842807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1294314381270903,,,,,,,,,,,0.4122073578595318,0.14531772575250834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6805
,0.779226977680586,0.9824238953104932,,,,,0.2250355791592905,,,,,0.40666631955291743,,,,,,,,,,0.48699538338713594,,,,,,,,,,,,,0.24356798222777604,,,0.4923374639869485,,,,,,,,,,,,,,,,,,,,,,,,0.22259536950258602,,,,,0.9506352181609914,,,,,,,,0.23542295810337044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6034659307855184,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6005640598424105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374317053698497,0.3530146829115901,0.31552119129438716,0.267145683640529,0.24874518379673022,0.21748411954597524,0.2148130792460689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6806
